customer_unique_id,precision_at_10,recall_at_10,hit,system
628bdd93abd27fbdd50f4e2e91ec64b3,0.0,0.0,0,Most-Popular
6316cfb9fc33f7962f7459a3bc144a89,0.0,0.0,0,Most-Popular
6345e3b3ba5ee47685e29ec5febc8155,0.0,0.0,0,Most-Popular
6358b15ef7fa9b1210f1a5735cabd3d9,0.0,0.0,0,Most-Popular
63cfc61cee11cbe306bff5857d00bfe4,0.0,0.0,0,Most-Popular
63ded44f46d409896e3b7c47daa688ae,0.0,0.0,0,Most-Popular
6409bccd4062c7105e9fd94c9a72082c,0.0,0.0,0,Most-Popular
6428403ac3b03984c38fd083fa1647b0,0.0,0.0,0,Most-Popular
6469f99c1f9dfae7733b25662e7f1782,0.0,0.0,0,Most-Popular
65859c1624b7642ec285b4a71efd9506,0.0,0.0,0,Most-Popular
66ae4493fc7c710a8db6d9620901f40d,0.0,0.0,0,Most-Popular
66e56177b9bf464a930e57edc3694403,0.0,0.0,0,Most-Popular
6832ad9ac97f82c7c5d614fb8e632e7b,0.0,0.0,0,Most-Popular
68497ce04e9b12cb402671a29acdf6a2,0.0,0.0,0,Most-Popular
684fdd89d877968793cfb9c8f7ef7874,0.0,0.0,0,Most-Popular
68f412bbb674141ab49ef13b501baf45,0.0,0.0,0,Most-Popular
697452ef6f8c549b18ffecd3e0197460,0.0,0.0,0,Most-Popular
69768afd389429f6ec48199e5fb8e61a,0.0,0.0,0,Most-Popular
698118425f0afbd4bee557e51b6bd49b,0.0,0.0,0,Most-Popular
6a6a7141119ceaeca4dfbae7a580a515,0.0,0.0,0,Most-Popular
6bb0bebc0758e1a834cb5bf96b6d8feb,0.0,0.0,0,Most-Popular
6bbed249de21777c6f7d5074e6c469e9,0.0,0.0,0,Most-Popular
6c005d6d2d21634f3eabb0720c780d75,0.0,0.0,0,Most-Popular
6c5524784076044070d9fe6cf151912d,0.0,0.0,0,Most-Popular
6caedf47165dd303190404ba0d47e802,0.0,0.0,0,Most-Popular
6cea4abf8f997010abe48d8b4ef9c5f2,0.0,0.0,0,Most-Popular
6e2f539e9e0e323859a81079581db712,0.0,0.0,0,Most-Popular
6f1b9f60ea8ee748140353648c2d8d8f,0.0,0.0,0,Most-Popular
6fe09f77ec8e29ed4e619c6841f6479b,0.0,0.0,0,Most-Popular
7018a5e068b8fd0912fed2d02952df23,0.0,0.0,0,Most-Popular
704d4446bffad3f1d6b73a58426af36a,0.0,0.0,0,Most-Popular
71048f40f553973d48d6fe35d01a3afb,0.0,0.0,0,Most-Popular
719b416ebeb9f51638f343c4cc19f742,0.0,0.0,0,Most-Popular
719f18245d86356b20dbfc6ebff6498d,0.0,0.0,0,Most-Popular
71a92fd3087501bcfba6e6e1ef7e8fd7,0.0,0.0,0,Most-Popular
71bd6ff3f70090f785e26643f22c6484,0.0,0.0,0,Most-Popular
71d790b151c0349e5f5b2fbb4fbe1321,0.0,0.0,0,Most-Popular
723bb8aa118da56cd7644aa593d197f9,0.0,0.0,0,Most-Popular
72421b30e46c895e99e8560a48a33fb6,0.0,0.0,0,Most-Popular
72eb961337993c4c089cb9135b86de90,0.0,0.0,0,Most-Popular
7305430719d715992b00be82af4a6aa8,0.0,0.0,0,Most-Popular
738ffcf1017b584e9d2684b36e07469c,0.0,0.0,0,Most-Popular
73f97c6a5af65a71194cc2265ae82501,0.0,0.0,0,Most-Popular
74cb1ad7e6d5674325c1f99b5ea30d82,0.0,0.0,0,Most-Popular
74fe4e106702770ef728399ce5da503a,0.0,0.0,0,Most-Popular
7589544c08cc5de364cad85ee73f4b63,0.0,0.0,0,Most-Popular
7599dea7f7520c8c37351721ad6870de,0.0,0.0,0,Most-Popular
76a0491dd70c125840fa259f00dfc351,0.1,1.0,1,Most-Popular
76c9a12722537319e44c31e70b7815c3,0.0,0.0,0,Most-Popular
76f7d40948174f5cde0fcf8e6147b59d,0.0,0.0,0,Most-Popular
77001b080dd723bc9a22e538e5e06e41,0.0,0.0,0,Most-Popular
77784ec016bfbcc51d2394d1632f0d3d,0.0,0.0,0,Most-Popular
77c213e10acbd145d50fcb035d0e86d9,0.0,0.0,0,Most-Popular
77e223f4a031fdeb1650e797bf4c692a,0.0,0.0,0,Most-Popular
7823a8988612aff9a03896c51e2c5f7b,0.0,0.0,0,Most-Popular
7849336c1b7785f258ffef06aedbd216,0.0,0.0,0,Most-Popular
78d79858662c99b94b69547d9f80e061,0.0,0.0,0,Most-Popular
795c1622cf7a53d63d324e862349d01c,0.0,0.0,0,Most-Popular
796214f3f3b496b3b116986185984393,0.0,0.0,0,Most-Popular
7993617f039446d209d529ac9cc03f1c,0.0,0.0,0,Most-Popular
79c389f4fcc007dfbd1f317f29e85030,0.0,0.0,0,Most-Popular
7a350426024a624cef97f797c408db97,0.0,0.0,0,Most-Popular
7a40da3af7a607c7275b9b8f71d730c7,0.0,0.0,0,Most-Popular
7ab8841bae70453e6b6fd543de86b90e,0.0,0.0,0,Most-Popular
7b05e0471103ce0ef346e87c357273fe,0.0,0.0,0,Most-Popular
7b6d07dac0a2c373d749142e920ae356,0.0,0.0,0,Most-Popular
7c438259d88d8eefb977be5432d761c1,0.0,0.0,0,Most-Popular
7c5198d8a67f7da5930f067766cb468f,0.0,0.0,0,Most-Popular
7c5cd64106c9160122fd28b026cec28b,0.0,0.0,0,Most-Popular
7cbf84875196ee1d04dc880ebbfaa7ef,0.0,0.0,0,Most-Popular
7cf08f01ab6a6a1365e1613989a65158,0.0,0.0,0,Most-Popular
7d0b1773dc928e29e86a230ca9557d08,0.0,0.0,0,Most-Popular
7d3d94b4740895a17760e976797f9f0e,0.0,0.0,0,Most-Popular
7da3054afe371affc14d26cc2cc04358,0.0,0.0,0,Most-Popular
7e4bebe20140a71b34263a659ba1ce11,0.0,0.0,0,Most-Popular
7e7301841ddb4064c2f3a31e4c154932,0.0,0.0,0,Most-Popular
7ebb3bb52aff91c642c9e4d81d4cbc95,0.0,0.0,0,Most-Popular
7f50c43baa66aae590aa1a067427cce5,0.0,0.0,0,Most-Popular
7fb211f99a01b4971fd1e07e3a256458,0.0,0.0,0,Most-Popular
801512ead4c9cbc98ecd208f45c975ec,0.0,0.0,0,Most-Popular
80282a1a77281692a0339c2a08d0e6af,0.0,0.0,0,Most-Popular
803b4fc75d3fe8c5dbed83f50b3fbd8c,0.0,0.0,0,Most-Popular
805e5a317f4b3e1afccb9dfd71287a36,0.0,0.0,0,Most-Popular
805f4b6e9ce80113e9e5cfbefa9577e3,0.0,0.0,0,Most-Popular
81098a634d4eab46ab9fbd0df37e52bd,0.0,0.0,0,Most-Popular
8149101234b839e311a6f8c525206632,0.0,0.0,0,Most-Popular
815a99cb9852a1011da9bb7f2070b93e,0.0,0.0,0,Most-Popular
816092f5825c3e2cdfdd4af546d4d04c,0.0,0.0,0,Most-Popular
820e78bf5449cb1bafbc56095ceb77a7,0.0,0.0,0,Most-Popular
82532fe90a30190fdc4622143d41dc15,0.0,0.0,0,Most-Popular
860f75391be5698f015d3b234e7576d6,0.0,0.0,0,Most-Popular
8614ac51282d77ed22393201f26ca405,0.0,0.0,0,Most-Popular
862b2c6ccf4352c087cd60cdac498b48,0.0,0.0,0,Most-Popular
86bfc49565a9ca52fcbf861fcc1e67a4,0.0,0.0,0,Most-Popular
876c5f7ffcad19a82c0da218ecf56ba3,0.0,0.0,0,Most-Popular
878d1683076172a5b7ffc7126ba99acd,0.0,0.0,0,Most-Popular
87b3f231705783eb2217e25851c0a45d,0.0,0.0,0,Most-Popular
88055311adcee315a7c05930e3849363,0.1,1.0,1,Most-Popular
88c11a241bcbd239da19623bb23891a9,0.0,0.0,0,Most-Popular
8961b4ca2c5aceb7a78ea72c6e0c840a,0.0,0.0,0,Most-Popular
8b4bb71a7d37d4c2560e0f0409a58905,0.0,0.0,0,Most-Popular
8c21dd8c37144807c601f99f2a209dfb,0.0,0.0,0,Most-Popular
8cb0a62e8c536632e7c0a985166a089b,0.0,0.0,0,Most-Popular
8cd6f80d3c3994e2060d46ec07ff0b0a,0.0,0.0,0,Most-Popular
8d26c82c2086dcacc175e2ffe6ee2f28,0.0,0.0,0,Most-Popular
8d50f5eadf50201ccdcedfb9e2ac8455,0.0,0.0,0,Most-Popular
8dafb82f687e3b0dc9e97b4198b92128,0.0,0.0,0,Most-Popular
8e31f8c64b847de447636be1ced917f2,0.0,0.0,0,Most-Popular
8e714421b31bf0865e55be929d99384c,0.0,0.0,0,Most-Popular
8f2fa110f45a5b5592f1593842b7e87d,0.0,0.0,0,Most-Popular
8f4968221af78d6f248322ad465279fc,0.0,0.0,0,Most-Popular
8f567321ba12101dedc07c70b7021069,0.0,0.0,0,Most-Popular
8f6ce2295bdbec03cd50e34b4bd7ba0a,0.0,0.0,0,Most-Popular
8fdb30046559b506b2ea1588cdfded0d,0.0,0.0,0,Most-Popular
910240400459e4edf250cddd2588bfd2,0.0,0.0,0,Most-Popular
91352e06066eef42b60b24049ccde4fd,0.0,0.0,0,Most-Popular
9177736727dc747f69fceccc193c125a,0.0,0.0,0,Most-Popular
9194f9aedc33b4f984bcdcc7da7461f4,0.0,0.0,0,Most-Popular
91d0504cf52d3f76b154c42d78979f39,0.0,0.0,0,Most-Popular
9202421110f6a19ddcf0b9b93602a0a1,0.0,0.0,0,Most-Popular
92046e40af14f7f88398c748bb559cfe,0.0,0.0,0,Most-Popular
927c1b4bd2d326409fd16eeedaa9ea30,0.0,0.0,0,Most-Popular
929f67fce8f269879084f50385a16354,0.0,0.0,0,Most-Popular
935b9c5a3162185f88dac06d8d08d623,0.0,0.0,0,Most-Popular
935e66642fcb2baa8c1782a29570d905,0.0,0.0,0,Most-Popular
941590fb8aef66b3a8352fe7c691879e,0.0,0.0,0,Most-Popular
94374f520fa9fe75d477ecf113cae041,0.0,0.0,0,Most-Popular
9496fe4967f2117feed223238c7bcc39,0.0,0.0,0,Most-Popular
94e5ea5a8c1bf546db2739673060c43f,0.0,0.0,0,Most-Popular
954456f376f79dfa36460750500f7dc6,0.0,0.0,0,Most-Popular
9565b6eb599caea334238cf517c2408b,0.0,0.0,0,Most-Popular
95828271d6bee6d5eedcd00e639d67a6,0.0,0.0,0,Most-Popular
95c673245afd9e175e46590ea80fd159,0.0,0.0,0,Most-Popular
96701d73665eab8fc6fecb9863266efe,0.0,0.0,0,Most-Popular
9689908caf4de73724feed92175d867a,0.0,0.0,0,Most-Popular
97258e1c1f77f32358eccd1c9ee5954d,0.0,0.0,0,Most-Popular
973f2fba63a7eb540f8860b0c75b63cb,0.0,0.0,0,Most-Popular
97e5501feb2532ef0e124d2dc4e86537,0.0,0.0,0,Most-Popular
982f532d3e8e8177c57361a39d1b1492,0.0,0.0,0,Most-Popular
9832ae2f7d3e5fa4c7a1a06e9551bc61,0.0,0.0,0,Most-Popular
98341ec53bd2130c32390570d0929da9,0.0,0.0,0,Most-Popular
983994b46a18dce5db8648ebf95754af,0.0,0.0,0,Most-Popular
989aabc133cd6097fb2fc9c4a919af4b,0.0,0.0,0,Most-Popular
98a8081d6f922b47f0b48d0b10665047,0.0,0.0,0,Most-Popular
98d9a0f7e940e0750fbf72f9aaab1210,0.0,0.0,0,Most-Popular
98e3117841a2431959d17808f04bf23c,0.0,0.0,0,Most-Popular
